B1,"工作記錄
查核點編號： B1 電路板設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 設計文件
    - 完成主要元件的初步設計。
    - 定義各功能模組的界面。
    - 確認設計符合 USB 通訊介面的標準。
2. 電路板設計
    - 開始布局電路板上各主要元件的位置。
    - 確認電路板上的路徑設計是否符合電氣安全要求。
    - 進行多次模擬以確保設計的穩定性和可靠性。
3. 安全通訊介面
    - 確認基本的安全機制設計。
    - 選擇適當的加密技術保障通訊安全。
    - 與團隊成員討論和驗證安全設計的可行性。

","

工作記錄
查核點編號： B1 電路板設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 設計文件
    - 完成設計文件的細節填寫和補充。
    - 檢查設計文件是否全面覆蓋所有功能及安全要求。
    - 與用戶方討論並收集反饋意見。
2. 電路板設計
    - 進行電路板設計的迭代改進。
    - 測試與優化各元件的互操作性。
    - 確認在不同操作條件下電路板的穩定性。
3. 資訊安全設計觀念
    - 工程師進行資訊安全培訓，強化安全意識。
    - 系統化審查安全設計，確保無漏洞。
    - 撰寫資訊安全報告，記錄所有安全設計過程和措施。"
B1,"
工作記錄
查核點編號： B1 電路板設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 設計文件準備
    - 設計主要元件及構造。
    - 規劃安全機制及檢查點。
    - 閱讀並理解關聯設計文獻。
2. 電路板設計初始階段
    - 繪製電路板初步設計圖。
    - 確認 USB 通訊介面位置及連接方法。
    - 配置電源供應系統及相關安全元件。
3. 融入資訊安全設計觀念
    - 研究現行資訊安全措施。
    - 在設計中加入資訊安全設計概念。
    - 模擬電路板遭受攻擊及防禦措施。

","
工作記錄
查核點編號： B1 電路板設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 設計文件審核
    - 比對設計文件與初始設計圖。
    - 驗證電路板主要元件位置及功能。
    - 確認安全機制的適用性及有效性。
2. 電路板設計第二階段
    - 更新並優化電路板設計圖。
    - 進一步精確 USB 通訊介面的連接點。
    - 測試電源系統及安全元件的運作情況。
3. 資訊安全機制測試
    - 實施模擬攻擊測試資訊安全設計的防禦能力。
    - 進行多項安全通訊介面的測試。
    - 修正和強化資訊安全設計中的漏洞及不足。"
B2,"工作記錄
查核點編號： B2 外觀設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 初步設計階段
    - 制作3D設計圖，包含外觀、功能和I/O說明
    - 撰寫外觀設計文件，詳細描述尺寸和其他設計規格
    - 確認關鍵結構件的造型設計，包括顏色和材質選擇
2. 設計評審階段
    - 與團隊進行設計評審，收集反饋
    - 根據反饋進行修正，確保操作介面布局符合使用者需求
    - 最終定稿，準備進入3D列印設計階段
3. 文件整理與確認
    - 完成機構設計文件，確保所有關鍵設計元件正確
    - 繪製完整的3D列印設計圖，並保存為設計檔案
    - 確認所有文件內容正確無誤，準備進行3D列印

","

工作記錄
查核點編號： B2 外觀設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 3D列印階段
    - 依據最終設計圖進行3D列印，確保各部分精度
    - 實地測試3D列印樣品，確認設計符合要求
    - 根據測試結果進行微調，重複列印確保產品質量
2. 成品檢查階段
    - 確認成品的外觀、操作介面和結構件無缺陷
    - 拍攝成品樣品相片2張，供後續檢查與驗證使用
    - 與團隊進行最終檢查，確定所有設計和功能均達到標準
3. 文件記錄與提交
    - 將所有設計文檔和成品相片整理保存
    - 確認所有文檔，包括外觀設計、機構設計和3D列印設計圖完整無誤
    - 提交最終報告與樣品，供管理層審核批准"
B2,"工作記錄
查核點編號： B2 外觀設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 外觀設計文件創建
    - 完成3D設計圖的初步草稿。
    - 記錄相關功能需求及I/O設計說明。
    - 確認產品尺寸，對比市場同類產品。
2. 機構設計文件準備
    - 進行關鍵結構件造型設計，確保符合產品功能需求。
    - 設計產品外觀顏色，考量市場美學需求。
    - 布局操作介面，確保易用性及方便性。
3. 3D 列印設計
    - 依據設計圖準備3D列印檔案。
    - 確認3D列印的材料和工藝要求。
    - 測試初步設計，優化列印效果。

","

工作記錄
查核點編號： B2 外觀設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 外觀設計文件優化
    - 根據評審建議修改3D設計圖。
    - 確認功能及I/O設計符合實際需求。
    - 重新調整產品尺寸，確保符合設計規範。
2. 機構設計調整
    - 更新關鍵結構件造型，改善產品性能。
    - 調整產品顏色，增加市場競爭力。
    - 優化操作介面布局，提高用戶體驗。
3. 3D 列印測試與樣品製作
    - 修正設計圖後進行新一輪3D列印。
    - 確認列印品質，製作成品樣品。
    - 拍攝成品樣品相片2張，記錄具體細節。"
B2,"
工作記錄
查核點編號： B2 外觀設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 外觀設計文件制作
    - 完成3D設計圖繪制
    - 詳細定義設計圖中的功能
    - 記錄 I/O 及產品尺寸說明
2. 機構設計文件準備
    - 確定關鍵結構件造型設計
    - 選取適合產品的顏色和材質
    - 設計友善的人機操作介面布局
3. 成品樣品拍攝
    - 3D列印設計完成
    - 進行成品樣品製作
    - 拍攝2張成品樣品相片
  
","
  
工作記錄
查核點編號： B2 外觀設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 設計圖審核
    - 交叉檢查設計圖與之前的規格說明
    - 確認 3D 設計圖與功能描述一致
    - 確認 I/O 及尺寸說明的準確性
2. 機構設計文件評估
    - 評估關鍵結構件的實際應用效果
    - 確認顏色和材質的實用性
    - 評估操作介面布局的使用便利性
3. 結果審核與相片確認
    - 檢查所有 3D 列印設計圖的精度
    - 驗證成品樣品是否符合預期
    - 確認拍攝的2張樣品相片符合標準

"
B3,"工作記錄  
查核點編號： B3 韌體開發  
記錄時間： 113年2-7月  

工作流程與步驟：  
1. 設計階段  
    - 編寫軟體開發使用文件初稿  
    - 規範功能介紹、呼叫方式、回應資料格式  
    - 撰寫基本的使用範例  
2. 文件審核  
    - 召集團隊進行內部審核  
    - 修正初稿中的錯誤與不足之處  
3. 完成初步文件  
    - 發布初步版本給開發團隊  
    - 收集開發團隊的反饋  
    - 根據反饋進行第二輪修改  

","

工作記錄  
查核點編號： B3 韌體開發  
記錄時間： 113年2-7月  

工作流程與步驟：  
1. 詳細設計  
    - 完成功能介紹的詳細說明  
    - 完善呼叫方式的實際操作步驟  
    - 擴展回應資料的各種可能情況  
2. 開發實施  
    - 根據完整文件開始模組開發  
    - 編寫更多使用範例來測試各種功能  
3. 文件定稿  
    - 綜合開發過程中的變動進行最後修正  
    - 確認所有內容的正確性與完整性  
    - 上傳最終版本文件至共用平台"
B3,"工作記錄
查核點編號： B3 韌體開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 功能設計
    - 確認需求並制定功能範圍
    - 開發架構並分配模組
    - 撰寫初步的功能描述與技術需求
2. 文件編寫
    - 撰寫功能介紹，涵蓋每個模組的功能特性
    - 制定呼叫方式，包括API的端點、參數說明
    - 準備回應資料的格式與範例，確保清晰易懂
3. 內部審核
    - 組織內部團隊進行首輪審查
    - 收集回饋並進行修正
    - 確認修正後的文件，準備進入開發階段

","

工作記錄
查核點編號： B3 韌體開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 開發執行
    - 根據設計文件開始軟體開發
    - 定期進行單元測試，確保功能正確
    - 維持代碼紀律，遵循既定開發標準
2. 文件更新
    - 根據開發進展更新功能介紹部分
    - 調整呼叫方式以匹配最新的實作
    - 更新回應資料的範例以反映實際情況
3. 最終審核
    - 進行最終內部測試，確保軟體穩定
    - 收集使用者回饋進行最後的修正
    - 文件最終確認並發佈給相關使用者

"
B3,"工作記錄
查核點編號： B3 韌體開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 功能設計階段
    - 詳細閱讀並理解軟體開發使用文件一式，包含功能介紹。
    - 與團隊成員進行頭腦風暴，確定初步的功能需求。
    - 起草功能設計文檔，記錄功能需求及預期行為。
2. 呼叫方式設計
    - 實現API的呼叫方式，考慮各種輸入參數及回應格式。
    - 與開發團隊協作，決定最佳的API設計模式。
    - 編寫API文檔，具體說明各種呼叫方式和端點。
3. 討論與修正
    - 將設計文檔提交給相關部門審核。
    - 根據反饋進行調整，優化設計內容。
    - 確認最終版本，準備進入開發階段。

","

工作記錄
查核點編號： B3 韌體開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 開發與實現階段
    - 根據功能設計文檔，開始編寫軟體代碼。
    - 維護代碼的一致性與可讀性，遵循編碼標準。
    - 進行單元測試，確保每個功能模塊正確運作。
2. 回應資料處理
    - 設計回應資料的結構，確保數據的完整性和一致性。
    - 測試各種情況下的回應數據，確認其符合要求。
    - 優化回應格式，提升系統性能。
3. 審查與優化
    - 對整體開發結果進行詳細審查，發現並解決潛在問題。
    - 進行性能測試，保證系統在不同負載下的穩定性。
    - 根據反饋進行最終優化，準備軟體交付。"
B4,"
工作記錄
查核點編號： B4 主機板打樣設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 設計主機板打樣方案
    - 確定設計要求，收集相關資料
    - 利用設計軟體繪製初步設計圖
    - 與團隊成員進行討論並修正設計方案
2. 進行打樣
    - 委託製造商進行打樣
    - 收到打樣樣板，核對主機板設計圖
    - 拍攝打樣樣板照片2張作為記錄
3. 核查樣品
    - 進行樣品測試，如電壓測試、溫度耐受測試
    - 撰寫樣品測試報告，列出測試結果與分析
    - 附上打樣樣板照片，反饋給設計團隊進行調整

","

工作記錄
查核點編號： B4 主機板打樣設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 修正設計圖
    - 根據上次打樣結果及測試報告，進行設計調整
    - 重新繪製設計圖，確保符合最新設計要求
    - 與技術部門協商確認最終版本設計圖
2. 第二次打樣
    - 向製造商提供修正後的設計圖進行第二次打樣
    - 收到新打樣樣板，檢查是否與設計圖一致 
    - 拍攝新打樣樣板照片2張作為記錄
3. 測試和改進
    - 再次進行樣品的綜合測試，包含老化測試、穩定性測試等
    - 撰寫第二次樣品測試報告，總結第二次樣品表現
    - 根據測試結果，決定是否需進行進一步修改或可進入量產階段

"
B4,"
工作記錄
查核點編號： B4 主機板打樣設計
記錄時間： 113年2-3月

工作流程與步驟：
1. 設計圖初稿準備
    - 根據需求設計初稿
    - 使用CAD工具繪製設計圖
    - 核對規格及需求
2. 初步打樣
    - 將設計圖送至打樣廠
    - 收到初版樣品並檢查
    - 拍攝樣品相片2張並備檔
3. 樣品測試
    - 進行電氣測試與驗證
    - 記錄測試數據並編寫測試報告
    - 核對測試報告與需求一致性

","
工作記錄
查核點編號： B4 主機板打樣設計
記錄時間： 113年4-7月

工作流程與步驟：
1. 設計圖修正
    - 根據初步測試結果修正設計
    - 更新CAD設計圖並確認細節
    - 與相關部門確認修正方案
2. 第二次打樣
    - 將修正後設計送至打樣廠
    - 收到新版樣品並檢查
    - 拍攝新版樣品相片2張並備檔
3. 最終測試與驗證
    - 進行完整的功能測試
    - 記錄最終測試數據並編寫測試報告
    - 確認最終樣品符合所有設計需求與標準"
B4,"工作記錄
查核點編號： B4 主機板打樣設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 設計階段
    - 完成初步主機板打樣設計圖一式
    - 確認設計圖符合基本功能需求
    - 通過內部設計審查會議討論並修改
2. 樣品製作
    - 根據設計圖製作主機板樣品
    - 檢查樣品的物理完整性和外觀
    - 確認每次打樣都檢附設計圖
3. 測試準備
    - 制定測試方案和標準
    - 準備測試設備和環境
    - 安排測試人員和時間

","

工作記錄
查核點編號： B4 主機板打樣設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 測試階段
    - 根據制定的方案進行樣品測試
    - 收集測試數據以便分析
    - 拍攝兩張樣品照片並生成測試報告
2. 問題排查
    - 對測試中發現的問題進行分析和排查
    - 與設計團隊討論問題根源並找出解決方案
    - 確認所有問題修正措施都已併入未來打樣
3. 最終評估
    - 將測試結果和報告提交給相關負責人審閱
    - 確認所有測試目標已達成
    - 記錄測試報告和樣品照片，準備進行下一步量產測試"
C1,"
工作記錄
查核點編號： C1 系統整合測試
記錄時間： 113年2-7月

工作流程與步驟：
1. 設計與計劃
    - 設計功能測試案例，確保測試程式能生成隨機亂數。
    - 確定測試程式能夠將隨機亂數傳送至USB硬體簽章裝置並接收簽章結果。
    - 修改測試程式，以便將隨機亂數和簽章結果傳送至驗證平台進行簽章驗證，並接收驗證結果。
2. 開發流程
    - 編寫測試程式，完成1000次測試案例進行，並確保每次測試結果皆為成功。
    - 設計隨機抽樣策略，選出10台USB硬體簽章裝置進行安全測試。
    - 完成安全測試流程，對相同資料進行簽章並記錄10筆不同簽章結果。
3. 初步測試
    - 執行1000次功能測試，結果皆為成功，並記錄測試過程中的數據。
    - 執行10次安全測試，確保10台USB硬體簽章裝置對相同資料進行簽章，成功率達100%。
    - 數據整理與初步分析，確保結果符合預期，並將數據匯總至測試報告中。

","
工作記錄
查核點編號： C1 系統整合測試
記錄時間： 113年2-7月

工作流程與步驟：
1. 執行細節
    - 進行1000次功能測試並記錄每次測試的隨機亂數和簽章結果。
    - 測試期間監測USB硬體簽章裝置的性能，確保正常運行。
    - 優化測試腳本，提高測試效率和準確性。
2. 結果審查
    - 詳細審查每次測試結果，確認所有結果均為成功。
    - 對安全測試結果進行詳細分析，確認10台USB硬體簽章裝置的簽章結果均正確無誤。
    - 撰寫功能測試報告和安全測試報告，將數據整理並詳細闡述測試過程與結果。
3. 最終確認
    - 向驗證平台提交測試數據進行再次驗證，確保測試結果的準確性。
    - 與相關部門協調，確認測試報告的可靠性和準確性。
    - 彙整所有測試數據，最終對測試報告進行審核與確認，確保無誤。"
C1,"
工作記錄
查核點編號： C1 系統整合測試
記錄時間： 113年2月

工作流程與步驟：
1. 設計測試計畫
    - 編寫功能測試報告初稿
    - 定義隨機亂數生成、資料傳送與簽章驗證流程
    - 確定測試範例數告及簽章裝置數量

2. 預備測試環境
    - 安裝及配置測試程式與驗證平台
    - 準備1000個隨機數據用於功能測試
    - 選擇並標記10台USB硬體簽章裝置

3. 執行初期測試
    - 測試所有流程以確保資料運行正常
    - 記錄初期測試錯誤並進行分析、修正
    - 確認測試設備及環境準備完成

","

工作記錄
查核點編號： C1 系統整合測試
記錄時間： 113年6月

工作流程與步驟：
1. 功能測試執行
    - 共執行1000次測試，確保1000次結果皆為成功
    - 測試程式產生隨機亂數並進行簽章和驗證流程
    - 記錄測試結果，資料傳送及驗證信息

2. 安全測試執行
    - 隨機抽查10台USB硬體簽章裝置測試
    - 對相同資料進行10次簽章並記錄不同簽章結果
    - 確保10次測試成功率達100%，記錄安全測試報告

3. 測試結果審核與文件整理
    - 匯總並分析功能測試和安全測試報告，確保資料一致性
    - 審核所有測試記錄，確保無遺漏及錯誤
    - 最終生成完整測試報告文件並送交審批"
