B1,"```
工作記錄
查核點編號： B1 電路板設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 設計文件準備
    - 撰寫主要元件規格說明
    - 說明安全機制的設計邏輯
    - 衍生 USB 通訊介面設計需求
2. 電路板設計草稿
    - 繪製電路板佈局圖
    - 確認主要元件位置及連接順序
    - 決定 PCB 材料及製作廠商
3. 初步安全性分析
    - 分析潛在安全風險
    - 評估 USB 通訊介面安全性
    - 安排資訊安全設計會議

","

工作記錄
查核點編號： B1 電路板設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 電路板設計細化
    - 完成電路板精細佈局
    - 測試主要元件功能性
    - 修正佈局錯誤
2. 安全通訊介面設計
    - 設計安全通訊協議
    - 實作安全機制在 USB 介面中
    - 測試通訊安全性
3. 資訊安全設計檢討
    - 與各部門進行設計討論
    - 進行風險評估與應對措施
    - 撰寫資訊安全設計報告
```"
B1,"
工作記錄
查核點編號： B1 電路板設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 設計文件一式
    - 繪製主要元件配置圖。
    - 詳細描述各元件功能及其相互連接方式。
    - 規劃整體電路板佈局以確保其功能和穩定性。
2. USB 通訊介面設計
    - 確定USB介面的接腳定義。
    - 設計USB通訊介面的電路原理圖。
    - 進行USB介面驅動程序的初步設計。
3. 資訊安全設計觀念
    - 研究並採用適合的加密技術。
    - 設計資料完整性保護機制。
    - 安排防範USB通訊介面被非法使用的措施。

","
工作記錄
查核點編號： B1 電路板設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 電路板設計
    - 完成主要元件以及電路拓撲的詳細設計。
    - 確認電路板製作細節並進行檢查。
    - 準備電路板製作所需的所有文件與數據。
2. 安全通訊介面
    - 實現USB介面的通信協議加密。
    - 測試通訊介面的穩定性與安全性。
    - 制定防範黑客攻擊的措施並進行模擬演練。
3. 資訊安全設計觀念
    - 審查加密技術的實用性和性能。
    - 確保資料完整性保護機制運作正常。
    - 持續更新和完善安全防護措施。"
B2,"
工作記錄  
查核點編號： B2 外觀設計  
記錄時間： 113年2-5月

工作流程與步驟：
1. 外觀設計初步概念
    - 擬定外觀設計文件內容，包括3D設計圖、功能說明、I/O接口、尺寸說明
    - 確認設計的核心理念，確保滿足使用者需求
    - 依據市場調查資料，制定顏色及材質參考指南
2. 機構設計初步概念
    - 準備機構設計文件，包括關鍵結構件造型設計、顏色和材質選擇、操作介面布局
    - 進行初步機構設計模型3D渲染，確認整體外觀及操作介面
    - 實地測試操作介面布局，修改和優化設計
3. 成品初步展示
    - 打印初步3D模型，進行顏色和材質測試
    - 拍攝成品樣品照片2張，供團隊初步評核
    - 撰寫初步設計報告，提交團隊審查

","
工作記錄  
查核點編號： B2 外觀設計  
記錄時間： 113年6-7月

工作流程與步驟：
1. 外觀設計深入細化
    - 確認並完善外觀設計文件，進一步細化3D設計圖及功能說明
    - 針對前期檢測結果進行優化，修改I/O接口和尺寸
    - 確保每個細節都能符合最初設計理念和市場需求
2. 機構設計最終確認
    - 確認機構設計文件，對關鍵結構件進行進一步細部設計與優化
    - 確保所有操作介面布局達到最佳的用戶體驗
    - 完成最终3D列印設計圖，準備生成成品樣品
3. 最終成品展示
    - 打印最終3D模型，進行最終顏色和材質確認
    - 拍攝最終成品樣品照片2張，作為最終提交用
    - 撰寫詳細設計報告，提交管理層審批並準備進行量產準備"
B2,"
工作記錄
查核點編號： B2 外觀設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 外觀設計文件製作
    - 設計 3D 外觀模型，含功能描述及 I/O 配置。
    - 確定設計尺寸，生成相關說明文件。
    - 編制初版設計文件，內含尺寸及功能說明。
2. 機構設計文件準備
    - 設計關鍵結構件的造型及顏色，確定材質。
    - 設計操作介面布局並生成詳細文件。
    - 整理設計資料，完成機構設計文件。
3. 3D 列印設計圖製作
    - 根據外觀設計，製作 3D 列印的 STL 檔案。
    - 確定列印尺寸及材料使用。
    - 輸出並記錄設計圖紙。

","
工作記錄
查核點編號： B2 外觀設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 外觀設計文件校訂與確認
    - 檢查 3D 設計模型的正確性及可行性。
    - 進行功能及 I/O 配置的最終確認。
    - 修正並確認設計文件細節。
2. 機構設計文件精修
    - 修正關鍵結構件造型設計，根據反饋調整顏色及材質。
    - 優化操作介面布局，完成細節調整。
    - 校對機構設計文件，確保無誤。
3. 成品樣品驗收
    - 檢查初步 3D 列印樣品，確認效果。
    - 拍攝成品樣品相片兩張，記錄外觀及機構細節。
    - 核對樣品與設計圖符合度，記錄驗收結果。"
B2,"
工作記錄
查核點編號： B2 外觀設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 初步設計檢討
    - 完成外觀設計文件一式，包括3D設計圖、功能、I/O、尺寸說明。
    - 收集並整理相關機構設計信息，包括關鍵結構件造型設計、顏色、材質、操作界面布局。
    - 和設計團隊進行討論並確認設計方向及執行細節。
2. 中期設計完成
    - 詳細繪製並確認3D列印設計圖一式。
    - 進行3D列印樣品的製作，確保與設計文件相符。
    - 初步樣品完成後，拍攝成品樣品相片2張，用於設計進度匯報。
3. 設計改進及確認
    - 基於初步樣品及反饋，對3D設計圖及功能進行微調。
    - 組織內部會議進行檢討，匯總並處理反饋意見。
    - 確認最終定稿的外觀設計文件及機構設計文件，準備進入下一階段。

","
工作記錄
查核點編號： B2 外觀設計
記錄時間： 113年8-12月

工作流程與步驟：
1. 最終設計確認
    - 整理並確認包含3D設計圖、功能、I/O、尺寸說明的最終外觀設計文件一式。
    - 整合關鍵結構件造型設計、顏色、材質、操作界面布局，最終確定機構設計文件。
    - 進行最後一次設計檢討會議，確保所有設計符合規範與需求。
2. 產品製作與測試
    - 根據最終3D設計圖進行3D列印製作，生成最終測試樣品。
    - 對樣品進行各項功能測試，確保其符合設計要求及用途。
    - 拍攝最終成品樣品相片2張，用於設計完成報告及資料存檔。
3. 最終評審與收尾
    - 組織最終評審會議，對外觀及機構設計進行綜合評價。
    - 收集並整理所有設計文件及樣品資料，存檔備查。
    - 確認設計階段完成，準備進入量產階段。"
B3,"工作記錄
查核點編號： B3 韌體開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 需求分析與規劃
    - 會議確定初步需求，針對需要開發的功能進行討論。
    - 蒐集相關資料，確認功能介紹及使用邊界。
    - 撰寫使用文件初稿，細分功能模組介紹。
2. 設計文件構架
    - 討論並決定文件格式和所需內容，包含功能介紹、呼叫方式、回應資料及使用範例。
    - 建立文件範本，確保每個模組一致呈現重要訊息。
    - 初步撰寫文件內容，針對每個功能模組整理其呼叫方式及回應資料。
3. 文件初稿驗證
    - 對撰寫完成的文件內容進行內部審查，確認其正確性和完整性。
    - 收集內部回饋，針對發現的問題進行修正。
    - 優化範例部分，使其更易於使用和理解。

","

工作記錄
查核點編號： B3 韌體開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 文件精修
    - 程式開發完成後，重新檢查各個功能模組的文件內容，確保與實際一致。
    - 根據測試結果調整呼叫方式及回應資料的描述。
    - 添加更多使用範例，涵蓋更多使用情境。
2. 最終審核與批准
    - 組織專家會議進行文件審核，確認內容的準確性和可讀性。
    - 收集專家意見，進行最後修改。
    - 獲得批准，準備將文件發布。
3. 文件發布
    - 完成最終版PDF檔案製作，確保格式統一。
    - 文件上傳至內網，通知相關開發人員和使用者。
    - 進行使用說明會，對開發人員進行文件解讀培訓。"
B3,"
工作記錄
查核點編號： B3 韌體開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 設計階段
    - 研究軟體開發的主要需求以及分析使用者需求。
    - 撰寫功能介紹文件，描述系統各模組的作用。
    - 收集並列出功能範例，以便於後期的測試和驗證。
2. 文件撰寫
    - 設計文件的結構，包括功能介紹、呼叫方式、回應資料及使用範例。
    - 初步完成各章節的內容撰寫，確保涵蓋了所有必要信息。
    - 參考同類型專案的文件格式，確保文件的專業性和可讀性。
3. 檢查與修訂
    - 進行初步的自我檢查，以確保文件內容的準確性和完整性。
    - 收集內部測試團隊的反饋意見，進行修改和完善。
    - 檢查文件中的呼叫範例如與實際操作一致，進行必要的修訂和補充。
---
工作記錄
查核點編號： B3 韌體開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 執行階段
    - 按照初步設計文件開始實際開發作業，搭建開發環境。
    - 呼叫方式實作，包括API接口設計和開發，確保與文檔一致。
    - 確認回應資料格式，確保符合文件中的描述並調整相關代碼。
2. 測試與驗證
    - 依據使用範例，進行全面的功能測試，並記錄測試結果。
    - 修正測試中發現的問題，確保所有功能均符合設計要求。
    - 進行負載測試，驗證系統在高負載下的穩定性和性能。
3. 最終檢查
    - 核對文檔與系統實作的一致性，進行必要的補充說明。
    - 收集用戶反饋，對文件內容進行最終的修正和完備。
    - 確認所有的文件均經過審查，並準備最終發行版本。
"
B3,"工作記錄
查核點編號： B3 韌體開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 需求設計
    - 進行需求分析，確定功能需求。
    - 撰寫初版功能介紹文件，列出各項主要功能。
    - 與相關部門討論確認功能需求，進行修訂。
2. 功能設計
    - 設計功能呼叫方式，包括API端點與參數格式。
    - 產生回應資料的結構，確保數據完整性與一致性。
    - 提供使用範例，展示典型操作場景。
3. 文件整理
    - 整理並統一文件格式，確保可讀性與一致性。
    - 校對文件內容，確保無誤。
    - 發布初版文件，徵求意見並進行修訂。

","

工作記錄
查核點編號： B3 韌體開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 文件測試
    - 根據初版文件進行功能測試，驗證描述的準確性。
    - 收集測試反饋，修正文件中存在的錯誤。
    - 完善功能介紹部分，補充詳細的操作步驟。
2. 文件審查
    - 邀請第三方進行文件審查，確定一致性和準確性。
    - 收集審查意見，對文件進行進一步修正。
    - 確認所有修正後版本，進行最後一次校對。
3. 文件發佈 
    - 將最終版文件發布至內部知識庫，供團隊閱覽。
    - 設置文檔維護機制，確保持續更新和準確。
    - 為團隊提供文件使用培訓，確保大家了解文檔內容。"
B4,"

工作記錄
查核點編號： B4 LAYOUT設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 主機板打樣設計圖一式
    - 完成設計圖，並確認所有元件位置和走線
    - 檢查設計圖與規格說明書的一致性
    - 將設計圖送交供應商進行打樣
2. 樣品測試報告準備
    - 收到打樣後，立即安排樣品的測試
    - 準備測試報告，記錄主要測試參數和結果
    - 在報告中附上該次樣品相片2張，為提供更清晰的驗證資料
3. 樣品評估和修正
    - 分析測試報告，並找出潛在的問題點
    - 討論並確認需要修正的範圍和內容
    - 回饋供應商，要求進行必要的修改

","

工作記錄
查核點編號： B4 LAYOUT設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 主機板修正設計圖
    - 根據測試報告中的建議，對設計圖進行修正
    - 重新確認修正後的設計圖與規格說明書是否吻合
    - 更新主機板打樣設計圖，並再次送交供應商打樣
2. 第二次樣品測試報告
    - 收到第二次打樣後，再次安排全面測試
    - 準備第二次測試報告，記錄新發現的數據和結果
    - 報告中依舊附上兩張新的樣品相片，以保持資料完整性
3. 最終設計審核
    - 確認第二次測試結果，檢查所有修正問題是否解決
    - 與團隊討論最終設計的可行性和穩定性
    - 完成最終版本設計圖，準備進行量產階段

"
B4,"工作記錄
查核點編號： B4 LAYOUT設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 設計主機板打樣圖樣
    - 根據規格要求繪製初版設計圖
    - 咨詢團隊成員並收集意見
    - 調整設計圖並確定最終版

2. 拍攝樣品圖片
    - 在打樣完成後拍攝高解析度圖片
    - 確保圖片涵蓋主機板的重要部分
    - 儲存並備份圖片文件

3. 撰寫樣品測試報告
    - 記錄每次打樣的具體測試結果
    - 包括主機板的功能測試與性能評估
    - 彙整報告並附上兩張樣品相片

","

工作記錄
查核點編號： B4 LAYOUT設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 核對主機板設計圖
    - 逐項檢查圖樣中的每個電路
    - 確認線路連接的準確性
    - 聯繫設計員進行必要的修改

2. 實施樣品測試
    - 根據測試報告進行全套功能測試
    - 分析測試數據以確保符合規範
    - 注意記錄所有異常情況

3. 執行最終審查
    - 最後審定所有設計文件和測試報告
    - 確認最終樣品照片是否清晰可用
    - 確保所有資料完整無缺，以供存檔"
B4,"工作記錄
查核點編號： B4 LAYOUT設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 主機板打樣設計圖一式
    - 確認設計圖構思
    - 進行初步繪製和修正
    - 與團隊進行討論並確認最終設計
2. 樣品製作準備
    - 整理並審查所需材料
    - 聯絡供應商進行材料採購
    - 排定樣品製作時間表
3. 樣品測試報告準備
    - 採集測試所需數據
    - 撰寫並整理測試報告
    - 拍攝該次樣品相片2張

","

工作記錄
查核點編號： B4 LAYOUT設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 核對打樣設計
    - 檢查打樣設計圖
    - 記錄發現的潛在問題
    - 進行修訂與最終確認
2. 樣品測試報告分析
    - 詳細審核測試報告內容
    - 核對報告數據與實驗結果
    - 確保報告內含該次樣品的2張相片
3. 最終評估與討論
    - 與團隊進行綜合討論評估測試結果
    - 根據測試結果進行必要的設計調整
    - 記錄並整理最終結論和建議"
C1,"工作記錄
查核點編號：C1 系統整合測試
記錄時間：113年2-7月

工作流程與步驟：
1. 設計測試計畫
    - 訂定明確測試的範圍，包括功能測試和安全測試。
    - 規劃測試方法，確立使用測試程式產生隨機亂數並進行簽章和驗證。
    - 確認所需的工具與資源，包含USB硬體簽章裝置及驗證平台。

2. 設置測試環境
    - 搭建包括軟硬體在內的測試環境。
    - 設定測試程式，確保其能產生隨機亂數並傳送至硬體簽章裝置。
    - 確保驗證平台正確設置，可以接收並驗證簽章結果。

3. 執行初步功能測試
    - 進行單元功能測試，執行100次測試以確認基礎功能。
    - 紀錄每次測試的隨機亂數及簽章結果，確保其準確性。
    - 測試程式將隨機亂數及簽章結果傳送至驗證平台進行驗證。

","

工作記錄
查核點編號：C1 系統整合測試
記錄時間：113年2-7月

工作流程與步驟：
1. 繼續功能測試
    - 執行1000次功能測試，確保所有測試結果皆為成功。
    - 測試程式與USB硬體簽章裝置及驗證平台進行整合測試。
    - 確保測試流程無誤，紀錄所有測試結果以備查驗。

2. 執行安全測試
    - 隨機抽樣10台USB硬體簽章裝置進行安全測試。
    - 對相同資料多次簽章，確認10筆不同簽章結果。
    - 從中挑選10次測試，確保成功率達100%。

3. 測試結果審核
    - 審核所有功能測試和安全測試的結果，確保數據準確無誤。
    - 整理並撰寫測試報告，包括功能測試報告及安全測試報告。
    - 提交測試報告並確保其通過內部審核。"
